Date,sku_id,product_name_en,Tags,product_type,SP,Grofers MRP,Deal Share MRP,Amazon MRP,JioMart MRP,Grofers,Grofers : Link,Deal Share,Deal Share Link,AZ Fresh/ More,AZ Fresh/More Link,Jio,Jio Link,Grofers,Grofers : Link,Grofers,Grofers : Link,Grofers,Grofers : Link,Grofers,Grofers : Link,Grofers,Grofers : Link,DealSare,DealShare Link,Grofers,Grofers : link
12-01-2021,CM0010336,Pansari Kachi Ghani Mustard Oil 1L (Bottle),Only for price reference,,,253,245,,,196,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,207,https://www.dealshare.in/product?dealId=ncr5580&deal=Pansari+Kacchi+Ghani+Mustard+Oil+-+1+ltr+%28Pet%29,,,,,191,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,191,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,191,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,195,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,OOS,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115,,,OOS,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil/prid/103115
12-01-2021,CM0010335,Pansari Kachi Ghani Mustard Oil 5L (Jar),Only for price reference,,,1200,,,,994,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,,,,,,,945,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,945,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,945,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,956,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685,,,OOS,https://grofers.com/prn/pansari-kachi-ghani-mustard-oil-jar/prid/365685
12-01-2021,CM0010425,Raag Gold Palmolein Oil (Pouch) 1L,OPP / One in All varient,,,,167,,170,,,126,https://www.dealshare.in/product?dealId=ncr5269&deal=Raag+Gold+Palm+Oil+-+1+ltr,,,139,https://www.jiomart.com/p/groceries/good-life-refined-soyabean-oil-1-l-pouch/491074037,,,,,,,,,,,,,,
12-01-2021,CM0014823,Ruchi Gold Palmolein Oil 1 L,OPP / One in All varient,,,,170,,170,,,135,https://www.dealshare.in/product?dealId=ncr3996&deal=Ruchi+Gold+Refined+Palm+Oil+-+1+ltr,,,139,https://www.jiomart.com/p/groceries/good-life-refined-soyabean-oil-1-l-pouch/491074037,,,,,,,,,,,,,,
12-01-2021,CM009974,Fortune Refined Soyabean Oil 1L,Leader Pack,,,170,190,185,195,149,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,156,"Buy,Fortune,Soyabean,Refined,Oil,-,1,ltr,Online,-,DealShare",156,https://www.amazon.in/Fortune-Soyabean-Oil-1L-Pouch/dp/B00TX50T4K/ref=sr_1_2_0o_fs?almBrandId=ctnow&dchild=1&fpw=alm&keywords=Fortune+Refined+Soyabean+Oil+1L&qid=1634543821&qsid=259-9051782-1050712&sr=8-2&sres=B077JSNDWF%2CB00TX50T4K%2CB00NYZTGEO%2CB00NYZTUVS%2CB00NYZU698%2CB00L13WLFW%2CB0795ZF5DT%2CB00N2WI082%2CB0757631XR%2CB075757RF2%2CB0795V64VS%2CB06XH9QPX2%2CB00P4EYXF0%2CB07DCQNG3N%2CB08YNQMJN7%2CB09GSMBJYB%2CB0756Y4DBZ%2CB09CQBHZQF%2CB07PDD7R9V%2CB0152RR1DY&srpt=EDIBLE_OIL_VEGETABLE,149,https://www.jiomart.com/p/groceries/fortune-refined-soyabean-oil-1-l/490005534,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,149,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52,154,https://www.dealshare.in/product?dealId=Luc1273&deal=Fortune+Soyabean+Refined+Oil+-+1+ltr,156,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-pouch/prid/52
12-01-2021,CM0010958,Fortune Refined Soyabean Oil 5L,Benchmarking,,,930,,1350,,784,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,,,1350,https://www.amazon.in/Fortune-Refined-Soya-Bean-Oil/dp/B0795ZF5DT/ref=sr_1_1?dchild=1&keywords=Fortune+Refined+Soyabean+Oil+5L&qid=1634815420&qsid=259-9051782-1050712&sr=8-1&sres=B0795ZF5DT%2CB00P4EYXF0%2CB075757RF2%2CB077JKBN7J%2CB077JSNDWF%2CB00N2WI082%2CB00NYZTGEO%2CB08Y72554V%2CB00NYZU698%2CB0795V64VS%2CB07PDD7R9V%2CB0757631XR%2CB00NYZTUVS%2CB08KWBGCCD%2CB06XH9QPX2%2CB00L13WLFW%2CB07JLKCG76%2CB00QV90A72%2CB07JMXTYBC%2CB08YNQMJN7&srpt=EDIBLE_OIL_VEGETABLE,,,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,OOS,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064,950,https://www.dealshare.in/product?dealId=Luc1284&deal=Fortune+Refined+Soyabean+Oil+-+5+ltr,772,https://grofers.com/prn/fortune-soya-health-refined-soyabean-oil-jar/prid/127064
12-01-2021,CM0027155,Kings Refined Soyabean Oil 1L,OPP / One in All varient,,,,193,,170,,,,,,https://www.amazon.in/Kings-Refined-SOYA-Bean-Oil/dp/B07DCQNG3N/ref=sr_1_3_0o_fs?almBrandId=ctnow&dchild=1&fpw=alm&keywords=Kings+Refined+Soyabean+Oil+1L&qid=1634815615&qsid=259-9051782-1050712&sr=8-3&sres=B07DCQNG3N%2CB00TX50T4K%2CB00NYZU698%2CB09245K5K2%2CB00NYZTUVS%2CB0795ZF5DT%2CB077JSNDWF%2CB06XH9QPX2%2CB08KFC7ZJJ%2CB08352KY4K%2CB092455DD1%2CB0843CC554%2CB019RJOB2C%2CB07WNJ3QTS%2CB0841NM96Q%2CB084MGDQZW%2CB08YMT66HG%2CB08YNQMJN7%2CB08P6WCN7M%2CB07RXZ51ZB&srpt=EDIBLE_OIL_VEGETABLE,146,https://www.jiomart.com/p/groceries/mahakosh-future-fit-refined-soyabean-oil-1-l-pouch/490031689,,,,,OOS,https://grofers.com/prn/kings-refined-soyabean-oil-pouch/prid/61510,,https://grofers.com/prn/kings-refined-soyabean-oil-pouch/prid/61510,,https://grofers.com/prn/kings-refined-soyabean-oil-pouch/prid/61510,154,https://www.dealshare.in/product?dealId=Luc1273&deal=Fortune+Soyabean+Refined+Oil+-+1+ltr,142,https://grofers.com/prn/kings-refined-soyabean-oil-pouch/prid/61510
12-01-2021,CM0010929,Mahakosh Refined Soyabean Oil 1 L,OPP / One in All varient,,,200,182,400,170,145,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,155,https://www.dealshare.in/product?dealId=ncr5322&deal=Mahakosh+Soyabean+Oil+%28Pouch%29+-+1+ltr,150,https://www.amazon.in/Refined-Soyabean-Oil-LTR-Pouch/dp/B07GWTHH41/ref=sr_1_4?dchild=1&keywords=mahakosh+refined+soyabean+oil+1l&qid=1634815680&qsid=259-9051782-1050712&sr=8-4&sres=B00NYZTUVS%2CB09245K5K2%2CB07KKJ5NQH%2CB07GWTHH41%2CB00NYZU698%2CB07DCQNG3N%2CB077JSNDWF%2CB00L13WLFW%2CB00NYZTGEO%2CB0795ZF5DT%2CB08L4STK7D%2CB09GSMBJYB%2CB08352KY4K%2CB092455DD1%2CB06XH9QPX2%2CB08R95JJPY%2CB0753HZDMZ%2CB0757631XR%2CB00N2WI082%2CB075757RF2&srpt=EDIBLE_OIL_VEGETABLE,146,https://www.jiomart.com/p/groceries/mahakosh-future-fit-refined-soyabean-oil-1-l-pouch/490031689,140,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,OOS,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,140,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750,154,https://www.dealshare.in/product?dealId=Luc1273&deal=Fortune+Soyabean+Refined+Oil+-+1+ltr,146,https://grofers.com/prn/grofers-mothers-choice-refined-soyabean-oil-pouch/prid/391750
12-01-2021,CM0013883,Pansari Soyabean Refined Oil 1L (Pouch),Only for price reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0010530,Tata Salt 1kg,Benchmarking,,,22,,21,22,20,https://grofers.com/prn/tata-salt/prid/105,,,19,https://www.amazon.in/Tata-Salt-1kg/dp/B07575FPC3/ref=sr_1_5_0o_fs?almBrandId=ctnow&dchild=1&fpw=alm&keywords=Tata+Salt+1kg&qid=1634543773&qsid=259-9051782-1050712&sr=8-5&sres=B07575FPC3%2CB07575J87H%2CB00L141L2K%2CB086B25X6L%2CB079H8KHL5%2CB07WMHGBCC%2CB00PCCMDGA%2CB07BH4DRYJ%2CB07BH3LLP2%2CB07HDBSB3B%2CB077JPV55L%2CB07DCLVHPH%2CB079H9MGK5%2CB01MQWE9OT%2CB079H12V8J%2CB082V3NRSG%2CB08QFPB1PH%2CB00M57X0IA%2CB0768BML1G%2CB08VDT5DXX,20,Tata Iodised Salt 1 kg - JioMart,20,https://grofers.com/prn/tata-salt/prid/105,20,https://grofers.com/prn/tata-salt/prid/105,20,https://grofers.com/prn/tata-salt/prid/105,,https://grofers.com/prn/tata-salt/prid/105,,https://grofers.com/prn/tata-salt/prid/105,,,19,https://grofers.com/prn/tata-salt/prid/105
12-01-2021,CM0060831,Shagun Sugar 1kg,Only for price reference,,,,,,,,,,,OOS,https://www.amazon.in/Shagun-White-Crystal-Sugar-Sulphur/dp/B09HQKY341/ref=sr_1_5?dchild=1&keywords=Shagun+Sugar+1kg&qid=1634815981&qsid=259-9051782-1050712&sr=8-5&sres=B09HQKY341%2CB09HQMTZD1%2CB07BZ4Q899%2CB08YJHPVJT%2CB086WYNP7P%2CB08CNJ6KB3%2CB07MNFVXDN%2CB07G6F7CQC%2CB09C28NYBC%2CB07919FMG6%2CB075483LQT%2CB08WRM5LRY%2CB07BQP6C4Z%2CB00TX90NWO%2CB084LN3GYJ%2CB0863XCMLM%2CB01KC989CY%2CB08WZ1LRFQ%2CB08LGL8Q18%2CB099K8LFXG&srpt=SUGAR,,,,,,,,,,,,,,,,
12-01-2021,CM0060832,Shagun Sugar 5kg,Only for price reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0018838,Sugar Single Filter 1Kg,OPP,,,60,65,70,52,47,https://grofers.com/prn/grofers-mothers-choice-refined-sugar/prid/389573,19,https://www.dealshare.in/product?dealId=ncr98&deal=Dhampur+Sugar+-+1+kg,1,https://www.amazon.in/Amazon-Brand-Vedaka-Premium-Sugar/dp/B07JB5ZGZP/ref=sr_1_9_0o_fs?almBrandId=ctnow&dchild=1&fpw=alm&keywords=Sugar&qid=1634543675&qsid=259-9051782-1050712&sr=8-9&sres=B07H344BR5%2CB07BZ4Q899%2CB08HWP93TQ%2CB07MNFVXDN%2CB07JB5ZGZP%2CB00TX90NWO%2CB08HWNB84R%2CB08WKB2NBM%2CB08CNJ6KB3%2CB0863XCMLM%2CB00L928ZIC%2CB01HZJ8GUY%2CB07575NCG8%2CB07P11HHBL%2CB07H35SNXJ%2CB01N4JHCFT%2CB00L9290O0%2CB07WTDM6PG%2CB086WYNP7P%2CB01NASGYTS&srpt=SUGAR,47,Good Life Sugar (M) 1 kg - JioMart,45,https://grofers.com/prn/grocery-sugar/prid/400105,45,https://grofers.com/prn/grocery-sugar/prid/400105,45,https://grofers.com/prn/grocery-sugar/prid/400105,,https://grofers.com/prn/grocery-sugar/prid/400105,OOS,https://grofers.com/prn/grocery-sugar/prid/400105,49,https://www.dealshare.in/product?dealId=Luc728&deal=Sugar+-+1+kg,47,https://grofers.com/prn/grocery-sugar/prid/400105
12-01-2021,CM0018920,Sugar Single Filter 5Kg,OPP,,,300,325,,295,233,https://grofers.com/prn/grofers-mothers-choice-refined-sugar/prid/389575,267,https://www.dealshare.in/product?dealId=ncr292&deal=Dhampure+Sugar+Handle+Bag+-+5+kg,,https://www.amazon.in/Trust-Classic-Sulphur-Less-Sugar/dp/B07H344BR5/ref=sr_1_30?dchild=1&keywords=Sugar+Single&qid=1634816699&qsid=259-9051782-1050712&sr=8-30&sres=B000MT65BC%2CB08LVLFDQK%2CB08LVMLB92%2CB08P8TGRDY%2CB08L5L26JL%2CB08PC4MFF1%2CB09511KNBX%2CB07H3VNLX2%2CB08P8QHVRG%2CB08ZMQG3MN%2CB07LDBGD4B%2CB09GBGL22Q%2CB01J583AEK%2CB01I4PW66I%2CB07GVGZP6Q%2CB01HZHQZ2M%2CB08X69QGMD%2CB08BG1RDL4%2CB09G18RK4B%2CB09B1V9HKQ&srpt=SUGAR,230,https://www.jiomart.com/p/groceries/madhur-pure-hygienic-sugar-5-kg/490861956,229,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809,229,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809,229,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809,,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809,241,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809,222,https://www.dealshare.in/product?dealId=Luc740&deal=Sugar+-+5+kg,241,https://grofers.com/prn/grofers-mothers-choice-sulphurless-sugar/prid/389809
12-01-2021,CM0013876,Parle-G Gluco Biscuits 50Gm +10gmExtra,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058603,Sagam Tijara Tanatan Mixture 1kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058596,Sangam Tijara Aloo Mixture 1kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058599,Sangam Tijara Bombay Mixture 1 kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058601,Sangam Tijara Kari Patta Mixture 1kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058598,Sangam Tijara Sada Mixture 1kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0058597,Sangam Tijara Special Dal Sev Mixture 1kg,OPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0010212,"Maggi 2 -Minute Masala Noodles, 560g (Pack Of 8)",Yes,,,,,89,96,,,,,83,https://www.amazon.in/Maggi-Minutes-Noodles-Masala-560/dp/B01FRZ3DGU/ref=sr_1_2?dchild=1&keywords=Maggi+2+-Minute+Masala+Noodles%2C+560g&qid=1634819130&qsid=259-9051782-1050712&sr=8-2&sres=B00U7GDTGO%2CB01FRZ3DGU%2CB00U7GDO14%2CB079H93H2L&srpt=NOODLE,89,https://www.jiomart.com/p/groceries/maggi-2-minute-masala-instant-noodles-560-g/490003834,96,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812,96,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812,96,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812,OOS,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812,OOS,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812,,,96,https://grofers.com/prn/maggi-masala-2-minute-instant-noodles-560-g-pack-of-8/prid/169812
12-01-2021,CM0054307,Sunfeast Yippee Atta Noodles 280g,Yes,,,,,58,86,,,,,55,https://www.amazon.in/Sunfeast-Yippee-Masala-Noodles-Family/dp/B079GX9DT2/ref=sr_1_2?dchild=1&keywords=Sunfeast+Yippee+Atta+Noodles+280g&qid=1634819276&qsid=259-9051782-1050712&sr=8-2&sres=B079GX9DT2%2CB07QTV2SG1%2CB06W9FW41K%2CB08GY5DRXB%2CB00OO7C9MW%2CB088X451DL%2CB00TX94ZXM%2CB095CJ4ZY9%2CB00TX94WE4%2CB07B4KQRZG%2CB0186U375U%2CB08LHVP4MP%2CB07QVSL9RV%2CB00VRB9SJK%2CB01LCA7VYE%2CB08ML8BP46%2CB074QJQRMC%2CB07HXBQ9YX%2CB08DP1FFWQ%2CB01FRZ3GIU,81,https://www.jiomart.com/p/groceries/sunfeast-yippee-power-up-masala-instant-atta-noodles-280-g/491298254,,,,,,,,,,,,,,
12-01-2021,CM0013869,Sunfeast Yippee Magic Masala Noodles 60g + 7.5g Extra,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0017099,Tata Tea Agni 100Gm,One in All varient,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-2021,CM0010537,Tata Tea Agni 1kg,One in All varient,,,260,260,260,300,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529,221,https://www.dealshare.in/product?dealId=ncr7245&deal=Tata+Tea+Agni+Strong+Leaf+-+1+kg,260,https://www.amazon.in/Tata-Tea-Agni-1kg-Pouch/dp/B079H8Y973/ref=sr_1_6?dchild=1&keywords=Tata+Tea+Agni+1kg&qid=1634549807&qsid=259-9051782-1050712&sr=8-6&sres=B0119NE5IE%2CB079H8Y973%2CB01N19519G%2CB00XW562O8%2CB00AP7YFFY%2CB084VC9QGS%2CB08LVY8X93%2CB0119NEEHQ%2CB07DCKVFTW%2CB00AI87X0O%2CB00N8QW08I%2CB07DCPL466%2CB01485UHO6%2CB015IN6BJC%2CB00GLDJ9WA%2CB08LW14C8C%2CB08CCBYY9T%2CB0966R9MRK%2CB019S2L03G%2CB08M3HDNJP&srpt=TEA,279,Tata Agni Leaf Tea 1 kg - JioMart,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529,,,256,https://grofers.com/prn/tata-agni-tea-pouch/prid/10529
12-01-2021,CM0013974,Tata Tea Agni 250 Gm (Pouch),One in All varient,,,65,,80,,65,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,,,69,https://www.amazon.in/Tata-Agni-Leaf-250g/dp/B07DCKVFTW/ref=sr_1_5?dchild=1&keywords=Tata+Tea+Agni+250+Gm+%28Pouch%29&qid=1634819608&qsid=259-9051782-1050712&sr=8-5&sres=B07DCKVFTW%2CB07DCPL466%2CB0119NE5IE%2CB0119NEEHQ%2CB019S2L03G%2CB00AP7YFFY%2CB0050D3VG2%2CB01KXUNV2K%2CB00XW562O8%2CB079H8Y973%2CB089638Q8J%2CB01N19519G%2CB01J3WHJPO%2CB00AI87X0O%2CB00GLDPBJK%2CB08M3HDNJP%2CB08LVY8X93%2CB0966R9MRK%2CB00N8QW08I%2CB0119NFE1Q&srpt=TEA,OOS,https://www.jiomart.com/p/groceries/tata-agni-tea-250-g/490004179,65,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,65,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,65,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,70,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,OOS,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026,,,OOS,https://grofers.com/prn/tata-agni-tea-pouch/prid/180026
12-01-2021,CM0010532,Tata Tea Agni 500 Gm (Pouch),One in All varient,,,130,,150,150,129,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,,,138,https://www.amazon.in/Tata-Tea-Agni-Leaf-500g/dp/B00AP7YFFY/ref=sr_1_10?dchild=1&keywords=Tata+Tea+Agni+250+Gm+%28Pouch%29&qid=1634819608&qsid=259-9051782-1050712&sr=8-10&sres=B07DCKVFTW%2CB07DCPL466%2CB0119NE5IE%2CB0119NEEHQ%2CB019S2L03G%2CB00AP7YFFY%2CB0050D3VG2%2CB01KXUNV2K%2CB00XW562O8%2CB079H8Y973%2CB089638Q8J%2CB01N19519G%2CB01J3WHJPO%2CB00AI87X0O%2CB00GLDPBJK%2CB08M3HDNJP%2CB08LVY8X93%2CB0966R9MRK%2CB00N8QW08I%2CB0119NFE1Q&srpt=TEA,142,https://www.jiomart.com/p/groceries/tata-agni-tea-500-g/490005069,129,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,129,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,129,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,138,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,138,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530,,,148,https://grofers.com/prn/tata-agni-tea-pouch/prid/10530
12-01-2021,CM0010534,Tata Tea Premium 1 kg,One in All varient,,,490,,470,490,374,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,,,468,https://www.amazon.in/Tata-Tea-Premium-North-1kg/dp/B00AI87X0O/ref=sr_1_1_sspa?dchild=1&keywords=tata+tea+premium+1kg&qid=1634549347&sr=8-1-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzQ0wyMTE3TTlTRFFZJmVuY3J5cHRlZElkPUEwMzc2MzM0STlNRjNPV05TRkVNJmVuY3J5cHRlZEFkSWQ9QTAxMTMyMDEzNUNCU0cwOTFNVEdDJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,375,https://www.jiomart.com/p/groceries/tata-premium-tea-1-kg/490004180,361,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,361,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,373,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,373,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,421,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980,500,https://www.dealshare.in/product?dealId=Luc1287&deal=Tata+Premium+Leaf+Tea+-+1+kg,421,https://grofers.com/prn/tata-premium-tea-pouch/prid/13980
12-01-2021,CM0021581,Tata Tea Premium 100Gm,One in All varient,,,30,,,,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,,,,,,,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,OOS,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767,,,30,https://grofers.com/prn/tata-premium-100-g-tea-pouch/prid/110767
12-01-2021,CM0010535,Tata Tea Premium 250g +Free Tata Sampann Haldi Powder,One in All varient,,,130,125,130,,129,https://grofers.com/prn/tata-premium-tea/prid/13981,125,https://www.dealshare.in/product?dealId=NCRDD6982&deal=Tata+Premium+Tea+-+250+gm,120,https://www.amazon.in/Tata-Premium-Leaf-Maharashtra-250gm/dp/B019S2L03G/ref=sr_1_10?dchild=1&keywords=tata+tea+premium&qid=1635835710&qsid=258-4602753-7084136&sr=8-10&sres=B00AI87X0O%2CB08H654828%2CB0119NDPS0%2CB015IN6BJC%2CB0058PHQYU%2CB019S2L03G%2CB018HVYRFW%2CB00YX05WBU%2CB08HVDSYTP%2CB00NYZQWUU%2CB00N8QW08I%2CB08DY62Z87%2CB0119NELN8%2CB01485UN9A%2CB08LW14C8C%2CB08575G4WR%2CB08DY6MBXJ%2CB00GLDJ9WA%2CB089638Q8J%2CB0966R9MRK&srpt=TEA,,,129,https://grofers.com/prn/tata-premium-tea/prid/13981,129,https://grofers.com/prn/tata-premium-tea/prid/13981,129,https://grofers.com/prn/tata-premium-tea/prid/13981,129,https://grofers.com/prn/tata-premium-tea/prid/13981,OOS,https://grofers.com/prn/tata-premium-tea/prid/13981,121,https://www.dealshare.in/product?dealId=Luc1285&deal=Tata+Premium+Tea+-+250+gm,129,https://grofers.com/prn/tata-premium-tea/prid/13981
12-01-2021,CM0010538,Tata Tea Premium 500 Gm,One in All varient,,,245,245,245,245,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,171,https://www.dealshare.in/product?dealId=ncr6409&deal=Tata+Premium+Tea+-+500+gm,235,https://www.amazon.in/Tata-Premium-Leaf-North-Blend/dp/B0058PHQYU/ref=sr_1_12?dchild=1&keywords=Tata+Tea+Premium+250g+%2BFree+Tata+Sampann+Haldi+Powder&qid=1634819970&qsid=259-9051782-1050712&sr=8-12&sres=B08H654828%2CB089638Q8J%2CB07DCKVFTW%2CB00AI87X0O%2CB01KXUNV2K%2CB08575G4WR%2CB00N8QW08I%2CB00GLDPBJK%2CB0119NEEHQ%2CB0050D3VG2%2CB08F3PKN5S%2CB0058PHQYU%2CB01485UN9A%2CB019S2L03G%2CB0119NDPS0%2CB08CCBYY9T%2CB00N8QW416%2CB00NYZQWUU%2CB018HVYRFW&srpt=TEA,232,https://www.jiomart.com/p/groceries/tata-premium-tea-500-g/490004181,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,OOS,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739,245,https://www.dealshare.in/product?dealId=Luc1286&deal=Tata+Premium+Tea+-+500+gm,233,https://grofers.com/prn/tata-premium-500-g-tea-pouch/prid/24739
